#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
100	52.33	59.59	58.89	51.13	62.90	66.90	54.87	35.09
101	52.48	59.71	58.98	51.24	63.02	67.00	54.95	35.18
102	52.63	59.81	59.04	51.35	63.13	66.99	55.04	35.27
103	52.78	59.73	58.88	51.47	63.22	66.39	55.12	35.37
104	52.92	59.38	58.40	51.58	63.21	65.35	55.18	35.47
105	53.04	58.83	57.70	51.66	63.07	64.13	55.20	35.56
106	53.13	58.17	56.87	51.70	62.80	62.87	55.14	35.65
107	53.18	57.45	55.99	51.69	62.43	61.66	55.00	35.74
108	53.18	56.71	55.10	51.64	61.99	60.53	54.80	35.83
109	53.14	55.99	54.24	51.54	61.50	59.46	54.52	35.92
110	53.06	55.29	53.42	51.40	60.98	58.49	54.19	36.02
111	52.96	54.62	52.63	51.23	60.43	57.58	53.82	36.10
